NO,Season,NumGame,Team,Result,Rank,1Q,2Q,3Q,4Q,TotScore,2ptS,2ptA,2ptRatio,3ptS,3ptA,3ptRatio,FTS,FTA,FTRatio,RB,AS,ST,BL,FO,FB,TO,PPS,GD,FBP,POT,SCP,BP,MCP,MLM,TL,OFFRTG,DEFRTG,NETRTG,EFGRatio,TSRatio,ASTRatio,ASTTO,ASTRat,OREBRatio,DREBRatio,REBRatio,PACE,TOVRatio,POSS
1735,2021,115,SK,lose,8,25,21,15,23,84,23,35,65.7,7,27,25.9,17,23,73.9,36,13,5,5,16,2,16,23,1,4,15,16,33,7,4,556,103.6,112.3,-8.7,54,58.2,43.3,0.8,12.9,24.1,72.5,52.2,78.3,18.2,78.3
1736,2021,115,Samsung,win,7,24,26,20,19,89,24,47,51.1,11,29,37.9,8,12,66.7,33,20,11,2,21,4,9,22,2,9,13,13,35,6,13,1632,112.3,103.6,8.7,53.3,54.7,57.1,2.2,18.1,27.5,75.9,47.8,78.3,10,78.3
1737,2021,116,Ulsan,win,2,28,15,17,22,82,22,45,48.9,10,28,35.7,8,13,61.5,41,23,10,7,14,2,11,17,0,2,8,13,13,13,20,2292,106.9,83.2,23.7,50.7,52.1,71.9,2.1,20.4,34.2,57.1,47.1,73.5,12.3,73.5
1738,2021,116,Wonju,lose,9,26,13,8,17,64,23,55,41.8,4,26,15.4,6,9,66.7,46,8,4,2,13,2,13,18,1,6,2,21,16,9,0,0,83.2,106.9,-23.7,35.8,37.7,29.6,0.6,7.6,42.9,65.8,52.9,73.5,13.3,73.5
1739,2021,117,Goyang,win,4,20,14,17,17,68,18,48,37.5,8,20,40,8,14,57.1,46,18,8,10,20,1,16,14,2,2,11,9,23,8,9,2297,89.3,81,8.3,44.1,45.8,69.2,1.1,16.6,35,78,56.8,74.9,17.7,74.9
1740,2021,117,Daegu,lose,5,14,14,14,21,63,17,44,38.6,5,21,23.8,14,20,70,35,17,11,2,21,3,13,10,2,6,16,11,24,8,1,28,81,89.3,-8.3,37.7,42.7,77.3,1.3,16.4,22,65,43.2,74.9,15,74.9
1741,2021,118,Changwon,lose,10,20,15,18,29,82,22,42,52.4,8,27,29.6,14,19,73.7,30,19,7,2,23,7,6,16,1,15,13,14,15,10,2,64,111.8,126.2,-14.4,49.3,53,63.3,3.2,18.6,25,60.6,41.1,70.7,7.2,70.7
1742,2021,118,Busan,win,1,26,22,22,20,90,20,43,46.5,9,19,47.4,23,28,82.1,43,16,3,2,18,5,10,16,2,11,6,22,29,10,21,2244,126.2,111.8,14.4,54,60.5,55.2,1.6,15.9,39.4,75,58.9,70.7,11.9,70.7
1743,2021,119,Daegu,win,5,18,20,25,15,78,21,31,67.7,6,30,20,18,22,81.8,38,13,10,0,17,4,16,18,2,9,14,12,40,9,5,937,108.8,100.7,8.1,49.2,55.2,48.1,0.8,13,45.5,79.3,61.3,70.1,18.5,70.1
1744,2021,119,Anyang,lose,3,16,22,22,13,73,15,27,55.6,9,28,32.1,16,17,94.1,24,15,11,2,22,1,16,9,1,2,13,13,16,12,9,937,100.7,108.8,-8.1,51.8,58.4,62.5,0.9,16,20.7,54.5,38.7,70.1,20.4,70.1
1745,2021,120,SK,lose,8,24,29,27,6,86,19,47,40.4,13,29,44.8,9,11,81.8,33,20,7,1,16,4,11,19,2,8,10,17,43,10,13,1737,111.9,126.5,-14.5,50.7,53.2,62.5,1.8,17.9,36.6,56.3,45.2,72.4,12,72.4
1746,2021,120,Suwon,win,6,32,16,19,24,91,29,48,60.4,9,22,40.9,6,9,66.7,40,23,4,3,16,2,12,25,2,4,11,13,11,10,8,565,126.5,111.9,14.5,60.7,61.5,60.5,1.9,21.1,43.8,63.4,54.8,72.4,14,72.4
1747,2021,121,Wonju,lose,9,15,23,25,9,72,19,46,41.3,9,21,42.9,7,15,46.7,40,19,5,7,21,2,10,12,1,4,7,12,39,6,11,1935,103.4,106.3,-2.8,48.5,48.9,67.9,1.9,18.5,35,70.3,51.9,67.7,12,67.7
1748,2021,121,Samsung,win,7,17,14,24,18,73,21,46,45.7,6,18,33.3,13,22,59.1,37,12,9,4,16,4,6,15,0,9,9,11,27,6,2,36,106.3,103.4,2.8,46.9,49.5,44.4,2,13.1,29.7,65,48.1,67.7,7.5,67.7
1749,2021,122,Changwon,lose,10,24,15,19,17,75,18,37,48.6,9,24,37.5,12,19,63.2,33,16,5,0,15,6,12,12,1,13,10,15,18,9,11,782,100.9,116.9,-16.1,51.6,54.1,59.3,1.3,16.4,21.9,74.3,49.3,74.4,14.7,74.4
1750,2021,122,Ulsan,win,2,17,24,25,24,90,29,53,54.7,9,19,47.4,5,9,55.6,34,20,7,1,18,7,10,27,1,14,13,16,25,12,20,1567,116.9,100.9,16.1,59,59.2,52.6,2,18.9,25.7,78.1,50.7,74.4,11.6,74.4
1751,2021,123,Wonju,lose,9,14,29,19,10,72,15,32,46.9,9,28,32.1,15,18,83.3,36,18,4,1,17,2,16,14,1,5,10,11,55,12,0,0,101.5,118.6,-17.1,47.5,53,75,1.1,17.7,38.2,69.7,53.7,69.9,19.1,69.9
1752,2021,123,Suwon,win,6,28,19,21,19,87,26,47,55.3,7,21,33.3,14,19,73.7,31,17,10,2,19,5,7,15,1,10,17,13,16,9,15,2357,118.6,101.5,17.1,53.7,57,51.5,2.4,16.9,30.3,61.8,46.3,69.9,8.4,69.9
1753,2021,124,Goyang,win,4,25,15,24,22,86,27,50,54,7,24,29.2,11,14,78.6,41,25,13,7,20,4,12,22,1,7,12,16,35,9,25,2377,110,79.5,30.6,50.7,53.6,73.5,2.1,21.3,35,64.3,50,77.5,13,77.5
1754,2021,124,Samsung,lose,7,13,13,22,17,65,21,52,40.4,4,19,21.1,11,20,55,41,11,8,2,15,3,17,16,1,6,8,15,29,6,0,0,79.5,110,-30.6,38,40.7,44,0.6,10.2,35.7,65,50,77.5,17.6,77.5
1755,2021,125,Anyang,lose,3,17,12,26,12,67,18,46,39.1,8,32,25,7,8,87.5,33,12,9,2,20,4,15,18,0,8,17,11,12,7,9,672,83.2,117.7,-34.5,38.5,41.1,46.2,0.8,11.1,34,73.9,47.1,75.9,15.5,75.9
1756,2021,125,Wonju,win,9,17,26,21,25,89,27,34,79.4,8,24,33.3,11,15,73.3,37,19,12,6,17,4,17,26,1,9,17,6,52,14,22,1655,117.7,83.2,34.5,67.2,68.9,54.3,1.1,18.9,26.1,66,52.9,75.9,20.8,75.9
1757,2021,126,Ulsan,win,2,14,19,22,18,73,25,55,45.5,4,13,30.8,11,15,73.3,44,14,7,2,15,8,12,19,1,15,13,13,24,6,13,1293,95.3,82.5,12.8,45.6,48.9,48.3,1.2,13.9,28.6,79.1,56.4,76.5,13.9,76.5
1758,2021,126,Goyang,lose,4,17,19,13,17,66,25,57,43.9,3,14,21.4,7,9,77.8,34,15,7,5,15,5,14,16,0,10,12,7,21,7,7,823,82.5,95.3,-12.8,41.5,44,53.6,1.1,14.4,20.9,71.4,43.6,76.5,15.7,76.5
1759,2021,127,Daegu,lose,5,2,14,23,25,64,18,44,40.9,6,29,20.7,10,12,83.3,33,12,8,1,16,2,7,14,2,5,10,12,33,8,0,0,86.2,111.2,-25.1,37,40.9,50,1.7,12.3,23.9,73.3,43.4,72.3,8.2,72.3
1760,2021,127,Busan,win,1,22,21,18,21,82,26,42,61.9,7,22,31.8,9,13,69.2,43,19,6,2,15,7,12,25,0,15,10,14,35,18,30,2379,111.2,86.2,25.1,57,58.8,57.6,1.6,18.9,26.7,76.1,56.6,72.3,14.7,72.3
1761,2021,128,Samsung,lose,7,12,16,34,15,77,27,46,58.7,2,15,13.3,17,22,77.3,35,14,6,3,24,7,15,22,0,13,10,13,27,12,3,154,101.7,112.5,-10.7,49.2,54.5,48.3,0.9,14,35.7,61,50.7,72.4,17.5,72.4
1762,2021,128,Changwon,win,10,24,20,18,22,84,23,48,47.9,7,24,29.2,17,22,77.3,34,19,11,2,20,3,9,16,0,6,19,18,32,13,20,1919,112.5,101.7,10.7,46.5,51.4,63.3,2.1,17.3,39,64.3,49.3,72.4,9.9,72.4
1763,2021,129,Busan,win,1,12,18,25,23,78,26,43,60.5,7,18,38.9,5,8,62.5,34,15,8,2,13,5,13,20,0,10,13,9,39,10,13,901,110.6,90.6,20,59.8,60.4,45.5,1.2,16.2,25,71.1,51.5,70.1,16.8,70.1
1764,2021,129,Ulsan,lose,2,21,17,13,14,65,22,47,46.8,4,17,23.5,9,13,69.2,32,9,7,1,16,2,13,18,1,4,6,8,29,8,16,1332,90.6,110.6,-20,43.8,46.6,34.6,0.7,9.8,28.9,75,48.5,70.1,15.7,70.1
1765,2021,130,SK,lose,8,18,15,13,23,69,16,31,51.6,9,21,42.9,10,17,58.8,31,11,6,4,21,3,18,13,0,6,8,5,24,10,2,176,96.5,98.9,-2.4,56.7,58,44,0.6,12.4,21.4,61,44.9,71,23.2,71
1766,2021,130,Daegu,win,5,21,13,20,21,75,17,44,38.6,9,29,31,14,20,70,38,21,14,3,18,4,10,14,1,8,15,21,22,10,12,1782,98.9,96.5,2.4,41.8,45.8,80.8,2.1,18.6,39,78.6,55.1,71,10.9,71
1767,2021,131,Suwon,lose,6,29,17,14,17,77,21,40,52.5,7,19,36.8,14,30,46.7,28,19,7,4,16,4,11,19,0,7,12,11,19,9,9,605,102.4,118.9,-16.5,53.4,53.3,67.9,1.7,18.6,20,64.5,39.4,75.2,13.2,75.2
1768,2021,131,Samsung,win,7,22,26,24,22,94,22,47,46.8,12,25,48,14,16,87.5,43,22,7,2,22,7,11,19,1,14,10,13,32,8,20,1654,118.9,102.4,16.5,55.6,59.5,64.7,2,19.6,35.5,80,60.6,75.2,12.2,75.2
1769,2021,132,SK,win,8,22,19,34,20,95,21,43,48.8,12,27,44.4,17,19,89.5,31,13,8,2,18,2,8,20,1,5,12,6,48,11,11,643,124.4,120.2,4.2,55.7,60.6,39.4,1.6,13.1,29.4,60,44.9,73.2,9.3,73.2
1770,2021,132,Wonju,lose,9,28,22,21,18,89,23,46,50,10,22,45.5,13,16,81.3,38,18,3,5,15,2,13,18,2,5,6,10,48,12,15,1694,120.2,124.4,-4.2,55.9,59.3,54.5,1.4,17,40,70.6,55.1,73.2,14.8,73.2
1771,2021,133,Anyang,win,3,20,18,21,11,70,23,43,53.5,6,22,27.3,6,9,66.7,34,17,8,3,17,7,5,20,1,12,14,4,32,8,12,1562,109.4,99.1,10.3,49.2,50.8,58.6,3.4,18.7,29.4,75,51.5,63.7,6.8,63.7
1772,2021,133,Changwon,lose,10,16,22,13,15,66,15,33,45.5,8,23,34.8,12,15,80,32,15,4,1,17,4,12,10,0,9,6,4,24,8,5,549,99.1,109.4,-10.3,48.2,52.7,65.2,1.3,16.7,25,70.6,48.5,63.7,16.1,63.7
1773,2021,134,Goyang,lose,4,18,17,24,23,82,23,53,43.4,11,21,52.4,3,3,100,37,19,6,6,17,3,13,21,1,8,7,24,37,7,6,706,107.4,110.8,-3.3,53.4,54.4,55.9,1.5,17.7,32.4,73.5,52.1,73.8,14.7,73.8
1774,2021,134,Suwon,win,6,15,22,29,17,83,28,47,59.6,5,21,23.8,12,18,66.7,34,22,5,2,13,4,8,23,1,7,14,5,31,10,15,1312,110.8,107.4,3.3,52.2,54.7,66.7,2.8,20.8,26.5,67.6,47.9,73.8,9.5,73.8
1775,2021,135,Daegu,lose,5,21,26,19,12,78,20,49,40.8,7,18,38.9,17,22,77.3,39,13,6,2,25,5,11,15,1,11,16,20,31,8,21,2230,108.8,110.8,-2,45.5,50.9,48.1,1.2,12.9,40,67.6,52.7,69.7,12.5,69.7
1776,2021,135,Ulsan,win,2,19,15,18,27,79,24,47,51.1,4,14,28.6,19,28,67.9,35,15,6,4,15,3,9,21,1,7,17,14,11,10,3,23,110.8,108.8,2,49.2,53.9,53.6,1.7,15.4,32.4,60,47.3,69.7,10.9,69.7
1777,2021,136,Anyang,win,3,22,25,19,27,93,27,38,71.1,9,27,33.3,12,15,80,32,20,10,6,23,7,16,22,2,14,19,14,29,10,13,1958,118.3,108.2,10.1,62.3,64.9,55.6,1.3,18.6,32.1,54.8,45.7,76.2,18.3,76.2
1778,2021,136,SK,lose,8,20,22,21,22,85,20,42,47.6,9,31,29,18,24,75,38,13,10,2,17,5,14,19,3,11,14,31,35,14,3,301,108.2,118.3,-10.1,45.9,50.9,44.8,0.9,11.8,45.2,67.9,54.3,76.2,14.4,76.2
1779,2021,137,Samsung,lose,7,13,16,28,21,78,20,42,47.6,7,21,33.3,17,21,81,31,14,7,6,20,2,14,18,3,3,6,13,52,10,0,0,108,130.8,-22.8,48.4,54,51.9,1,14,41.2,60.7,50,68.2,16.2,68.2
1780,2021,137,Daegu,win,5,18,35,24,13,90,23,44,52.3,9,17,52.9,17,20,85,31,22,10,4,25,1,10,15,0,1,19,10,55,11,27,2371,130.8,108,22.8,59.8,64.5,68.8,2.2,21.6,39.3,58.8,50,68.2,12.5,68.2
1781,2021,138,Wonju,lose,9,12,18,21,22,73,20,42,47.6,8,21,38.1,9,14,64.3,31,17,5,3,18,3,13,17,0,7,4,12,43,5,5,297,98.4,113,-14.5,50.8,52.8,60.7,1.3,17.1,25,74.2,49.2,72.4,15.8,72.4
1782,2021,138,Ulsan,win,2,21,16,27,20,84,21,42,50,9,21,42.9,15,19,78.9,32,17,7,2,17,5,11,19,0,12,13,10,22,8,17,2060,113,98.4,14.5,54.8,58.9,56.7,1.5,17.1,25.8,75,50.8,72.4,13.4,72.4
1783,2021,139,Suwon,lose,6,18,21,24,19,82,20,49,40.8,12,28,42.9,6,9,66.7,34,18,10,2,14,8,11,17,1,16,12,17,25,8,6,573,108,123.8,-15.8,49.4,50.6,56.3,1.6,16.4,40,50,44.7,71.6,12,71.6
1784,2021,139,Busan,win,1,23,13,26,28,90,32,52,61.5,5,21,23.8,11,13,84.6,42,16,8,3,14,7,12,29,0,14,16,18,19,8,11,1739,123.8,108,15.8,54.1,57.2,43.2,1.3,15,50,60,55.3,71.6,13.2,71.6
1785,2021,140,Samsung,lose,7,18,16,19,22,75,23,42,54.8,6,31,19.4,11,12,91.7,34,16,9,1,16,3,12,19,0,8,12,15,30,6,4,137,95.8,110,-14.2,43.8,47.9,55.2,1.3,15.1,36.4,78.6,55.7,72.5,13.3,72.5
1786,2021,140,Wonju,win,9,24,22,14,21,81,26,49,53.1,8,16,50,5,6,83.3,27,25,4,2,15,4,12,20,5,9,16,9,43,10,13,2076,110,95.8,14.2,58.5,59.9,73.5,2.1,23.9,21.4,63.6,44.3,72.5,15.1,72.5
1787,2021,141,Goyang,win,4,20,20,10,29,79,18,49,36.7,10,26,38.5,13,19,68.4,43,20,6,4,15,4,12,14,0,7,18,16,16,9,11,1827,99.5,100.9,-1.3,44,47.4,71.4,1.7,17.3,36.4,75,53.8,73.9,12.6,73.9
1788,2021,141,Anyang,lose,3,16,13,20,25,74,22,43,51.2,7,24,29.2,9,19,47.4,37,14,6,1,18,8,7,17,0,16,17,6,14,9,4,455,100.9,99.5,1.3,48.5,49.1,48.3,2,14.5,25,63.6,46.3,73.9,8.5,73.9
1789,2021,142,Changwon,lose,10,24,15,19,20,87,20,47,42.6,11,34,32.4,14,19,73.7,43,22,5,2,19,2,10,16,0,3,10,12,37,13,8,450,103.1,109,-5.8,45.1,48.7,71,2.2,18.1,34.1,77.8,53.8,80.8,10.1,80.8
1790,2021,142,SK,win,8,22,23,23,10,90,25,49,51,10,23,43.5,10,15,66.7,37,21,5,1,23,6,12,20,0,12,14,12,39,8,16,1776,109,103.1,5.8,55.6,57.3,60,1.8,18.8,22.2,65.9,46.3,80.8,13.2,80.8
1791,2021,143,Suwon,lose,6,15,20,26,15,76,24,51,47.1,7,24,29.2,7,10,70,34,18,8,1,14,4,13,17,1,8,13,15,23,13,6,411,95.7,105.8,-10,46,47.9,58.1,1.4,16.3,34.2,60,46.6,74.3,14.1,74.3
1792,2021,143,Goyang,win,4,26,19,16,19,80,28,47,59.6,7,27,25.9,3,6,50,39,14,10,4,16,2,13,17,0,4,10,20,12,11,13,1876,105.8,95.7,10,52,52.2,40,1.1,13.5,40,65.8,53.4,74.3,14.5,74.3
1793,2021,144,Ulsan,win,2,18,14,16,18,66,14,39,35.9,9,22,40.9,11,12,91.7,39,16,4,4,21,4,17,13,2,9,14,9,26,9,5,696,93.9,94.1,-0.2,45.1,49.8,69.6,0.9,16.1,35.1,76.5,54.9,68.2,20.4,68.2
1794,2021,144,Anyang,lose,3,21,15,14,15,65,21,45,46.7,4,14,28.6,11,16,68.8,32,10,14,5,15,3,11,17,2,6,17,4,13,8,7,1622,94.1,93.9,0.2,45.8,49.2,40,0.9,11.5,23.5,64.9,45.1,68.2,14.3,68.2
1795,2021,145,Wonju,lose,9,21,27,19,16,83,24,39,61.5,8,24,33.3,11,12,91.7,43,20,4,2,25,3,18,19,1,7,0,12,36,6,11,1834,107.4,114.9,-7.5,57.1,60.8,62.5,1.1,18.8,29,75.6,56.6,77.1,20.9,77.1
1796,2021,145,Changwon,win,10,17,25,26,23,91,16,43,37.2,12,27,44.4,23,30,76.7,33,21,15,0,17,2,7,9,0,4,23,11,57,9,8,374,114.9,107.4,7.5,48.6,54.7,75,3,18.9,24.4,71,43.4,77.1,7.8,77.1
1797,2021,146,Busan,win,1,28,15,19,22,84,22,38,57.9,6,25,24,22,25,88,39,22,5,4,17,5,13,18,1,9,10,17,37,10,6,703,112,113.9,-1.9,49.2,56.8,78.6,1.7,20.2,38.7,75,58.2,72,14.9,72
1798,2021,146,Daegu,lose,5,27,19,17,20,83,22,40,55,11,26,42.3,6,11,54.5,28,18,9,2,24,3,11,18,0,5,21,13,27,13,13,1468,113.9,112,1.9,58.3,58.6,54.5,1.6,18,25,61.3,41.8,72,13.4,72
1799,2021,147,SK,lose,8,23,25,19,13,80,18,31,58.1,11,29,37.9,11,14,78.6,27,15,4,0,14,2,16,15,1,4,18,8,50,7,7,1125,105,126.2,-21.2,57.5,60.5,51.7,0.9,15.4,20.7,72.4,46.6,71.9,19.5,71.9
1800,2021,147,Samsung,win,7,17,32,11,29,89,22,34,64.7,13,32,40.6,6,8,75,31,26,9,2,15,6,9,18,2,12,19,16,33,9,9,909,126.2,105,21.2,62.9,64,74.3,2.9,24.9,27.6,79.3,53.4,71.9,11.5,71.9
1801,2021,148,Changwon,lose,10,18,18,9,19,64,14,42,33.3,7,26,26.9,15,17,88.2,30,11,5,0,18,1,7,9,1,2,5,2,38,9,3,302,90.8,117.7,-26.9,36,42.4,52.4,1.6,11.8,27.3,69.2,42.9,67.3,8.5,67.3
1802,2021,148,Ulsan,win,2,17,21,25,18,81,21,36,58.3,8,22,36.4,15,20,75,40,21,5,5,21,6,10,18,0,11,2,11,28,10,18,1945,117.7,90.8,26.9,56.9,60.6,72.4,2.1,21.5,30.8,72.7,57.1,67.3,13,67.3
1803,2021,149,Daegu,win,5,29,15,16,19,79,14,31,45.2,11,25,44,18,22,81.8,43,23,6,8,20,4,14,12,1,8,10,11,34,16,26,2352,111.8,82.9,28.9,54.5,60.1,92,1.6,22.4,30,75.6,57.3,70,17.6,70
1804,2021,149,Anyang,lose,3,10,18,14,19,61,15,41,36.6,7,30,23.3,10,15,66.7,32,6,9,3,22,2,7,13,1,4,19,8,25,10,0,0,82.9,111.8,-28.9,35.9,39.3,27.3,0.9,6.6,24.4,70,42.7,70,8.3,70
1805,2021,150,Suwon,win,6,19,15,21,21,76,21,40,52.5,8,20,40,10,14,71.4,37,23,4,3,17,6,16,20,1,12,7,10,14,12,13,2093,101.1,101.4,-0.3,55,57.4,79.3,1.4,21.9,23.3,76.9,53.6,72.7,19.5,72.7
1806,2021,150,Samsung,lose,7,16,15,26,17,74,23,47,48.9,7,24,29.2,7,9,77.8,32,13,7,4,15,4,7,15,0,9,16,9,36,8,3,139,101.4,101.1,0.3,47.2,49.4,43.3,1.9,13.7,23.1,76.7,46.4,72.7,8.5,72.7
1807,2021,151,Goyang,win,4,22,15,23,25,85,27,57,47.4,8,28,28.6,7,7,100,37,22,16,4,8,6,2,18,0,13,25,15,10,11,16,2210,110.3,93,17.3,45.9,48.3,62.9,11,19.6,27.7,68.6,45.1,75.9,2.2,75.9
1808,2021,151,SK,lose,8,13,17,20,23,73,25,51,49,6,17,35.3,5,8,62.5,45,15,2,4,17,4,18,22,0,8,2,14,14,6,4,108,93,110.3,-17.3,50,51,48.4,0.8,14.4,31.4,72.3,54.9,75.9,20.1,75.9
1809,2021,152,Anyang,lose,3,17,19,21,21,86,26,48,54.2,8,29,27.6,10,16,62.5,37,15,10,3,18,5,11,22,2,9,17,15,46,6,3,230,106.1,107.3,-1.2,49.4,51.2,44.1,1.4,13.6,32.6,67.6,48.1,79.7,11.6,79.7
1810,2021,152,Suwon,win,6,23,19,20,16,89,22,38,57.9,10,32,31.3,15,18,83.3,40,22,5,1,16,3,16,18,1,4,8,10,19,8,12,2065,107.3,106.1,1.2,52.9,57.1,68.8,1.4,19,32.4,67.4,51.9,79.7,17,79.7
1811,2021,153,Busan,win,1,26,20,25,21,92,34,48,70.8,6,21,28.6,6,9,66.7,44,29,9,3,17,8,9,27,0,19,14,13,43,10,39,2353,126.1,72.6,53.5,62.3,63,72.5,3.2,26.1,31,72.9,57.1,72.2,11,72.2
1812,2021,153,Changwon,lose,10,17,8,18,11,54,11,30,36.7,5,35,14.3,17,19,89.5,33,14,5,1,13,6,14,10,0,11,9,4,23,6,0,0,72.6,126.1,-53.5,28.5,36.8,87.5,1,13.8,27.1,69,42.9,72.2,16,72.2
1813,2021,154,SK,lose,8,8,13,18,18,57,13,43,30.2,8,25,32,7,16,43.8,47,11,8,1,13,3,15,9,0,6,7,10,28,8,3,293,70.3,78.1,-7.8,36.8,38,52.4,0.7,10.9,18.8,79.2,49,79.8,16.7,79.8
1814,2021,154,Wonju,win,9,10,16,14,23,63,20,47,42.6,7,28,25,2,6,33.3,49,15,8,4,17,2,13,15,0,4,12,7,38,11,10,1615,78.1,70.3,7.8,40.7,40.6,55.6,1.2,14.2,20.8,81.3,51,79.8,14.3,79.8
1815,2021,155,Samsung,lose,7,12,18,23,17,70,18,47,38.3,9,21,42.9,7,8,87.5,32,18,6,3,20,2,11,16,1,4,10,19,22,11,7,681,97.9,104.3,-6.5,46.3,48.9,66.7,1.6,17.9,28.9,70,47.1,68.9,13.3,68.9
1816,2021,155,Busan,win,1,20,15,15,24,74,21,40,52.5,6,21,28.6,14,18,77.8,36,15,8,2,14,5,11,18,2,10,15,15,26,9,12,1494,104.3,97.9,6.5,49.2,53.7,55.6,1.4,15.8,30,71.1,52.9,68.9,13.8,68.9
1817,2021,156,Goyang,lose,4,21,21,23,25,90,27,49,55.1,9,24,37.5,9,12,75,33,19,6,5,13,6,6,18,0,13,11,12,29,12,5,624,122.8,122.5,0.3,55.5,57.5,52.8,3.2,18.4,29.7,64.7,46.5,72.8,7.1,72.8
1818,2021,156,Wonju,win,9,24,19,27,22,92,29,50,58,10,24,41.7,4,7,57.1,38,25,5,3,16,6,10,27,0,13,13,15,35,12,14,1624,122.5,122.8,-0.3,59.5,59.7,64.1,2.5,22.3,35.3,70.3,53.5,72.8,11.5,72.8
1819,2021,157,Samsung,lose,7,19,18,13,16,66,21,42,50,5,25,20,9,10,90,34,13,9,2,19,6,18,18,3,12,13,13,24,6,9,920,85.3,107.1,-21.9,42.5,46.2,50,0.7,12.7,33.3,62.9,47.9,74.4,20.1,74.4
1820,2021,157,Ulsan,win,2,14,28,21,18,81,26,49,53.1,6,17,35.3,11,15,73.3,37,20,11,5,17,5,16,22,0,10,30,18,42,12,17,1427,107.1,85.3,21.9,53,55.8,62.5,1.3,18.4,37.1,66.7,52.1,74.4,18.1,74.4
1821,2021,158,Daegu,lose,5,15,21,22,21,79,17,36,47.2,12,30,40,9,15,60,31,16,6,4,16,2,9,16,0,4,11,11,36,8,0,0,111.9,135.3,-23.4,53,54.4,55.2,1.8,16.4,29.7,60.6,44.3,69,11,69
1822,2021,158,Suwon,win,6,23,28,26,19,96,22,37,59.5,15,35,42.9,7,9,77.8,39,21,5,3,17,0,8,19,1,0,8,25,20,13,25,2384,135.3,111.9,23.4,61.8,63.2,56.8,2.6,20,39.4,70.3,55.7,69,9.5,69
1823,2021,159,Anyang,win,3,26,18,18,26,88,24,41,58.5,11,32,34.4,7,9,77.8,32,17,10,6,16,6,7,22,3,12,25,15,32,8,8,753,124,115,9,55.5,57.2,48.6,2.4,16.8,36.1,65.5,49.2,69.7,8.3,69.7
1824,2021,159,Changwon,lose,10,28,23,13,19,83,19,29,65.5,12,32,37.5,9,14,64.3,33,14,5,1,19,4,15,16,0,9,8,16,27,7,8,1544,115,124,-9,60.7,61.8,45.2,0.9,14.6,34.5,63.9,50.8,69.7,18.3,69.7
1825,2021,160,Wonju,lose,9,14,11,17,10,52,19,45,42.2,2,23,8.7,8,13,61.5,49,14,2,3,17,2,16,13,0,6,6,12,21,7,1,24,70.5,102.2,-31.7,32.4,35.3,66.7,0.9,13.5,35.6,82.5,57.6,71.5,17.8,71.5
1826,2021,160,Daegu,win,5,26,14,14,21,75,13,39,33.3,12,28,42.9,13,19,68.4,36,22,12,2,17,4,5,9,0,7,12,10,21,14,23,2318,102.2,70.5,31.7,46.3,49.8,88,4.4,21.5,17.5,64.4,42.4,71.5,6.2,71.5
1827,2021,161,Busan,lose,1,19,18,20,23,80,18,36,50,11,32,34.4,11,13,84.6,40,19,3,1,20,5,14,16,4,12,5,13,30,10,5,612,108.5,113.6,-5.1,50.7,54.3,65.5,1.4,17.8,41.2,65,54.1,70.1,16,70.1
1828,2021,161,SK,win,8,19,19,15,29,82,21,39,53.8,10,33,30.3,10,14,71.4,34,15,11,0,20,4,8,17,1,7,9,19,26,10,11,1443,113.6,108.5,5.1,50,52.5,48.4,1.9,14.8,35,58.8,45.9,70.1,9.3,70.1
1829,2021,162,Suwon,lose,6,21,17,24,15,77,21,35,60,9,28,32.1,8,13,61.5,36,16,5,2,20,4,17,21,0,9,12,6,18,12,6,946,100.4,111.1,-10.7,54.8,56,53.3,0.9,15.7,26.5,69.2,49.3,73.4,19.8,73.4
1830,2021,162,Changwon,win,10,18,23,19,21,81,20,44,45.5,9,25,36,14,18,77.8,37,15,9,0,19,4,8,19,2,8,7,17,27,9,9,1063,111.1,100.4,10.7,48.6,52.7,51.7,1.9,15,30.8,73.5,50.7,73.4,9.4,73.4
1831,2021,163,Ulsan,win,2,14,30,25,17,86,30,53,56.6,3,15,20,17,30,56.7,38,18,5,2,20,7,7,28,1,13,11,20,24,8,15,1157,114.4,115.9,-1.5,50.7,53,54.5,2.6,16.9,36.1,69.4,52.8,72.8,7.9,72.8
1832,2021,163,Goyang,lose,4,22,16,21,26,85,22,44,50,9,22,40.9,14,19,73.7,34,20,7,5,22,3,10,18,0,7,5,20,18,10,10,1106,115.9,114.4,1.5,53.8,57.2,64.5,2,19.2,30.6,63.9,47.2,72.8,11.9,72.8
1833,2021,164,Anyang,win,3,33,20,21,22,96,25,39,64.1,11,24,45.8,13,15,86.7,37,19,5,4,16,3,6,17,1,6,12,8,30,11,31,2372,137.9,91.5,46.5,65.9,69,52.8,3.2,20.1,21.4,88.6,58.7,70,7.9,70
1834,2021,164,Samsung,lose,7,13,27,19,7,66,18,35,51.4,7,26,26.9,9,14,64.3,26,13,6,2,15,1,9,15,0,1,0,9,33,8,0,0,91.5,137.9,-46.5,46.7,49.1,52,1.4,14.6,11.4,78.6,41.3,70,11.8,70
1835,2021,165,Ulsan,win,2,18,16,32,26,92,27,48,56.3,7,18,38.9,17,24,70.8,29,23,7,3,18,7,12,26,1,12,11,16,35,9,8,740,115.6,114.7,0.9,56.8,60.1,67.6,1.9,20.6,28.1,80,50.9,76.4,13.6,76.4
